Id,SalePrice
1461,122892.0822248523
1462,161146.9900390725
1463,181765.0120006925
1464,194573.01080085008
1465,194482.41717534416
1466,169648.71507368036
1467,179989.46743755264
1468,159415.87322801948
1469,193437.1998330411
1470,118191.95612656086
1471,190623.70961893647
1472,97389.1576464356
1473,92506.33988303287
1474,143589.00195597438
1475,112535.16276033419
1476,362837.5379704006
1477,244936.74015594381
1478,284308.93105152884
1479,273254.3034528653
1480,494213.33314858493
1481,319353.9597807774
1482,208058.41846310467
1483,180138.72949759438
1484,161141.93265965913
1485,181207.77381577055
1486,194396.096426317
1487,333171.32043625263
1488,231579.9807597129
1489,196245.37168514065
1490,238665.04375139467
1491,194811.65883098939
1492,90393.81939383909
1493,183989.59310229163
1494,285122.9390146279
1495,281614.501039719
1496,230351.228632368
1497,183781.966028016
1498,169555.0639559945
1499,155906.08424393795
1500,149859.27864379715
1501,173854.46766829124
1502,144359.0970808924
1503,286686.35987686197
1504,244230.2072647945
1505,226760.8348127512
1506,186239.16735942938
1507,252582.36221270935
1508,207922.5862611392
1509,157387.56222423216
1510,143193.2488252157
1511,161997.5979102423
1512,176527.72445182432
1513,147461.63214493688
1514,159837.24709766422
1515,191266.55935909328
1516,149355.21871094865
1517,174811.39994453985
1518,132978.05816973548
1519,217638.95121681402
1520,129125.9941445859
1521,132602.6967124785
1522,175313.80911294086
1523,112275.61088239246
1524,127391.62104426557
1525,118346.73019539601
1526,109573.54099242103
1527,112327.07280532652
1528,138213.17113507452
1529,148908.36084277072
1530,194639.42969369018
1531,108421.99516522427
1532,100450.87276235073
1533,161399.39013973196
1534,130901.90530458026
1535,146128.58822840502
1536,107022.6713774964
1537,59567.527681881715
1538,146706.07259879497
1539,191239.80425286284
1540,102576.7389890401
1541,135256.81845744772
1542,140324.22524804025
1543,180508.27544494686
1544,89456.41910846991
1545,115511.11109054208
1546,134253.31293077898
1547,132620.0935833981
1548,138538.5437433767
1549,119843.58725248776
1550,132163.45730976205
1551,110574.87780120783
1552,132685.41793004138
1553,149264.98582721176
1554,119206.46516867154
1555,154427.75508512236
1556,82300.62700586204
1557,109778.52805089489
1558,104488.67645179691
1559,63189.1932898966
1560,128325.88113659904
1561,122107.44137806477
1562,130054.05320049213
1563,119956.91123474887
1564,150654.81011408646
1565,139436.32511075874
1566,240320.44557374803
1567,79887.13919088876
1568,234874.44367980474
1569,126848.4157291951
1570,134632.85013388412
1571,115243.29654970713
1572,141727.67676205924
1573,241539.07336073424
1574,116185.16539438209
1575,231415.13700651866
1576,244725.55406319813
1577,177029.929162416
1578,145275.45454834387
1579,141573.5607527709
1580,193204.82439544357
1581,158828.08573864418
1582,120140.64047292147
1583,290885.22014538624
1584,222472.36547785156
1585,134989.23519097918
1586,74205.3407756172
1587,104234.18144583245
1588,155949.04181153106
1589,97567.0274375902
1590,132284.73005552246
1591,95429.07908484688
1592,114962.38912149426
1593,121890.32029288221
1594,132313.46850306002
1595,110016.94342534189
1596,221781.85664993286
1597,194812.7937226216
1598,227409.23924598322
1599,171509.8875330084
1600,160032.67513995353
1601,67533.70790385934
1602,120108.65314155258
1603,76077.80994206583
1604,278345.20793169463
1605,241062.9895445897
1606,175605.19444642437
1607,188824.53577058366
1608,208485.64938290862
1609,182365.78841878148
1610,145538.76661479202
1611,137053.22780430107
1612,171657.84038956673
1613,169287.6372241855
1614,131445.8855372029
1615,93794.25001793407
1616,80477.5172370706
1617,91733.12229050892
1618,131610.58385311803
1619,141882.76891744233
1620,152294.5681261225
1621,134172.429165155
1622,141142.81122836095
1623,275583.3204364167
1624,212960.68389774128
1625,120793.84029805455
1626,172283.24365607556
1627,193791.94389874546
1628,279091.5082206254
1629,169708.46883825804
1630,333810.9421812369
1631,218493.96089180856
1632,236756.74624745187
1633,167523.581456921
1634,181298.40381029577
1635,166812.1382410804
1636,149368.01732260291
1637,205870.48417743578
1638,179633.67295078505
1639,184864.88855870604
1640,249483.19737553885
1641,172046.6469905783
1642,237494.93372204856
1643,218882.53164033173
1644,236841.7098418285
1645,201354.2118172999
1646,160221.270924061
1647,157274.11075789796
1648,131138.7166861945
1649,141799.139997871
1650,113659.27218687712
1651,122911.72242928745
1652,96375.57581054063
1653,98839.32059505691
1654,141265.5631568914
1655,136492.2679466714
1656,136072.0041750945
1657,144628.16981616133
1658,140967.66519458545
1659,119720.06667869886
1660,156928.08185603996
1661,446143.7515068072
1662,395689.2266740789
1663,374535.5814586463
1664,527154.61384732
1665,304490.95674754475
1666,327356.8584358399
1667,368731.28957832814
1668,347765.2032218283
1669,298194.8725719495
1670,351094.62779393495
1671,263249.23037972144
1672,419246.8656024154
1673,287497.6618130906
1674,238172.13712892428
1675,196058.69480242106
1676,193178.2731575507
1677,217262.06647506708
1678,473430.4824454094
1679,384254.2359423253
1680,329983.3827981936
1681,250410.78178604288
1682,308093.1960331638
1683,184410.18691270455
1684,174044.75412589806
1685,170006.6665125711
1686,166395.57688836328
1687,166218.0123164164
1688,188835.25823228058
1689,195883.13004319664
1690,190870.27296138904
1691,180554.023485709
1692,253562.62747173035
1693,163203.19906787682
1694,178481.25738717927
1695,163143.31745972025
1696,266602.15599037206
1697,168066.66154009194
1698,340344.5250694873
1699,300567.7501954271
1700,252321.18544844358
1701,269056.93992880423
1702,239263.51232511693
1703,232029.81731549205
1704,268722.8906788519
1705,231211.03931673922
1706,430983.78526794974
1707,209306.98468393408
1708,204980.12369885808
1709,262452.4891420998
1710,217961.45063609802
1711,271432.9414109926
1712,253853.07062064874
1713,276506.4438531108
1714,223446.14906164067
1715,206807.31553108298
1716,183234.73774558195
1717,172902.85062807018
1718,141244.8449369121
1719,212332.16071366845
1720,245388.4448638587
1721,163787.4101627214
1722,128899.56341137727
1723,154962.1524345125
1724,202673.10770833815
1725,234016.8780452622
1726,182880.90211215566
1727,155248.78334703925
1728,173317.8548732538
1729,159676.37964238485
1730,156918.48623810732
1731,120938.60655986573
1732,127184.21782613876
1733,112005.66842029631
1734,121906.39379917707
1735,123395.11969648683
1736,110445.40517005866
1737,312831.95060763654
1738,253460.62476720088
1739,244617.8815958116
1740,212212.92643771227
1741,188426.8734632076
1742,170518.7115479144
1743,179883.21708130042
1744,343586.4545847783
1745,214070.2723765347
1746,184133.2356790744
1747,214793.11742572812
1748,224858.54714367766
1749,145910.16835684178
1750,123642.85353361392
1751,253530.41808236408
1752,118396.33852027771
1753,154548.00955653415
1754,199128.27690139136
1755,170020.88166482068
1756,129068.0319620543
1757,122619.0675172352
1758,139119.40243306526
1759,150536.1417127068
1760,161990.30726771744
1761,146617.8670392311
1762,171842.53486440453
1763,181028.19244359896
1764,112141.53419163768
1765,168850.81257711467
1766,195790.9659945974
1767,231116.14521450558
1768,140680.5082697426
1769,169374.42471159925
1770,156671.157143468
1771,123812.34382249817
1772,135236.2823277545
1773,122383.28608650867
1774,142162.2510669736
1775,143232.44537809078
1776,126215.28373928806
1777,108907.21247195442
1778,140055.34093063013
1779,129337.95427802921
1780,168895.50695446812
1781,126712.04438822072
1782,89571.69970842986
1783,144344.4708744128
1784,106814.57668625818
1785,133181.47868693888
1786,129455.94093951093
1787,162197.7599784546
1788,65336.56560316
1789,102459.66351842323
1790,82816.59533559419
1791,191808.84925027288
1792,164611.639411799
1793,127079.73594057841
1794,152563.54801828676
1795,135944.97386314897
1796,125759.0357091447
1797,112871.17796893012
1798,124110.80653697497
1799,106966.12912705496
1800,123741.69742564124
1801,126189.37701597903
1802,134566.25827561464
1803,148990.45387881543
1804,132029.7251467656
1805,136897.05895292407
1806,124848.53046696869
1807,134147.9947369872
1808,121023.91692585079
1809,126391.67688768668
1810,133084.8353630311
1811,98104.92012859303
1812,105084.60999799072
1813,120392.22357120589
1814,100989.69435828234
1815,60303.51314642924
1816,106887.01930821045
1817,107398.74682944576
1818,152314.16405848783
1819,126542.36169453703
1820,57445.454012869115
1821,117204.86367309085
1822,148388.1046310177
1823,44869.20619364205
1824,128098.75288360188
1825,134604.1154796064
1826,102847.22889362482
1827,102873.91323472897
1828,136835.6833054818
1829,123242.07664831927
1830,141298.21775772623
1831,147100.1375328989
1832,79638.49756514806
1833,139320.88773632358
1834,120397.18478051713
1835,120021.62519415993
1836,126681.43870078695
1837,93047.69708159889
1838,122761.74652417081
1839,102428.50097982322
1840,143382.48079100336
1841,134337.00057801776
1842,91848.78916903032
1843,129227.11866942848
1844,134940.7704007287
1845,144763.7153093323
1846,159289.28106804725
1847,160916.05945228034
1848,55637.14045641039
1849,110514.61834973305
1850,117797.0126673685
1851,155123.76827664967
1852,124645.92369689359
1853,123437.95390960405
1854,165832.93766683343
1855,143331.43535842063
1856,224699.9539796317
1857,137239.92208842316
1858,140433.15515219924
1859,119393.92765851981
1860,145426.01381682287
1861,118843.64389764736
1862,318737.123462615
1863,298090.2100130438
1864,298189.89767940925
1865,350612.31826637714
1866,333905.7999007713
1867,220351.66472134745
1868,287962.05636419274
1869,200117.55161031464
1870,221371.78019697816
1871,245532.04225091366
1872,169551.1915441824
1873,242313.1800603656
1874,155003.33259785644
1875,201015.3510993762
1876,198402.32491014857
1877,212393.3817634687
1878,202449.47625479163
1879,127062.38511091087
1880,127195.54851324091
1881,251090.69642870474
1882,246454.6837642538
1883,187795.83909224445
1884,210510.27048352163
1885,242607.87328396816
1886,281297.629917051
1887,213557.27266375936
1888,265177.40258151
1889,165918.23732816536
1890,113459.63227081655
1891,130185.05262145477
1892,96761.72262455274
1893,126518.78862538014
1894,128447.84177947413
1895,129521.99368153534
1896,121904.84259867591
1897,108834.68715407152
1898,112743.21388621935
1899,160113.4952244574
1900,152571.63031122225
1901,174212.47434029458
1902,164878.36428959065
1903,216273.27635429578
1904,143499.98653687956
1905,206337.8656769523
1906,164908.22376770418
1907,216926.46943656265
1908,108670.34205321071
1909,126733.89433057455
1910,119180.69436250044
1911,224765.28988854343
1912,340611.00071313966
1913,140353.29397787066
1914,63222.10228438357
1915,333031.40240199515
1916,71789.2344084589
1917,237500.38582329697
1918,142669.13409432862
1919,185671.9273814307
1920,160415.93021796778
1921,372591.2522521293
1922,314372.63634957705
1923,231496.26660518904
1924,230691.7864092561
1925,198046.70471596238
1926,377631.83244675625
1927,135341.32933465953
1928,158515.95367761236
1929,129042.56040024696
1930,125849.30287937929
1931,140293.87629021594
1932,134999.31051993737
1933,180802.18086433836
1934,180374.72925104297
1935,164771.80649790418
1936,195759.09554179898
1937,179205.13089458444
1938,167172.11768533677
1939,229731.8079004385
1940,191584.0503259594
1941,171145.21783396276
1942,181925.50911346087
1943,210426.10937342973
1944,361140.4315067288
1945,392788.79382968525
1946,140019.58622983287
1947,319459.7036581652
1948,169649.39612788576
1949,248454.08918886003
1950,187984.53768013534
1951,238640.77964147544
1952,217156.55013083664
1953,169935.97282828006
1954,180494.91962415903
1955,132590.92233639277
1956,328041.4679954459
1957,151359.8203783124
1958,297260.6675046478
1959,150575.87638607612
1960,116551.15292138649
1961,120939.30602118274
1962,98196.17639704111
1963,106055.64152338976
1964,102785.71466930845
1965,142685.09960289142
1966,136321.40894943266
1967,292709.70329046104
1968,414576.3296563887
1969,381008.0078949577
1970,407107.0028695487
1971,478809.18512230477
1972,362296.37463441613
1973,263075.4522147197
1974,327149.2548526299
1975,627769.0569361018
1976,268740.8730749695
1977,351179.87514845195
1978,345523.1426274176
1979,321855.22217040876
1980,200899.03659524838
1981,346345.45205001475
1982,214446.73862646119
1983,199775.1322403693
1984,165924.8529477626
1985,231450.845045881
1986,212317.16718586732
1987,182451.83037898282
1988,171114.3473193431
1989,192057.160783113
1990,206553.11595895322
1991,230911.65030830613
1992,214620.43646793842
1993,167515.61151052435
1994,237266.777840263
1995,183183.34863887847
1996,249841.62059114678
1997,317288.9630476799
1998,304656.5778446466
1999,266374.1634990626
2000,319763.6849710081
2001,270758.5211447881
2002,230035.10184347676
2003,251311.37740355163
2004,280213.21151350933
2005,219444.26546080073
2006,221427.59190814666
2007,245285.84882291371
2008,211566.5365408737
2009,197357.8544793873
2010,197192.96565013917
2011,142543.55313394335
2012,173009.96010804138
2013,172600.25140465933
2014,185077.60904493157
2015,204239.0857636174
2016,188193.84052681684
2017,193877.32397177228
2018,118741.69529737814
2019,129848.5626488455
2020,102529.72495520419
2021,101376.71598592469
2022,185808.37176576853
2023,140230.0301744687
2024,273420.2155686404
2025,357024.8291169502
2026,173467.09033699907
2027,153999.5193774742
2028,151815.79175226646
2029,163693.7127621431
2030,270847.54748377745
2031,232621.08871999022
2032,252588.7875114971
2033,257626.10308758073
2034,169078.71267733883
2035,222886.48238185263
2036,200244.3901175634
2037,221007.77875323407
2038,347608.11665117624
2039,226424.099860062
2040,277683.74289740424
2041,308003.5933559656
2042,211967.00348243024
2043,181961.90918117453
2044,170229.00356172482
2045,205986.37510653152
2046,158261.06722427884
2047,141911.86121611187
2048,141384.92895386566
2049,144932.4856769976
2050,171017.89333746574
2051,105915.18466989117
2052,120590.54467498083
2053,147502.49185015773
2054,92438.83134094095
2055,150404.1409596376
2056,136369.04346490942
2057,111743.95225625299
2058,209252.05056203663
2059,128494.34537121026
2060,178024.00401265445
2061,175547.84261880425
2062,128251.7421238978
2063,116793.34472948952
2064,136912.289090008
2065,120241.68550914717
2066,159197.66917127487
2067,111343.65945273846
2068,148222.59674231187
2069,93281.86141964827
2070,119544.02611431792
2071,100018.35104713334
2072,142094.13159646757
2073,133634.1810107254
2074,184067.14531751245
2075,145401.45602945876
2076,117438.01341648541
2077,154510.33739178802
2078,126840.05370716377
2079,132847.68970632268
2080,121539.18634117478
2081,126433.7956914044
2082,119090.3055918246
2083,142232.97050801993
2084,112878.98162159913
2085,116557.04217248809
2086,107796.66737889254
2087,123047.99571210273
2088,96511.70440481915
2089,83300.48787103566
2090,117509.87497102046
2091,112730.33246123891
2092,119101.63376499944
2093,108117.27209312115
2094,114608.14267205863
2095,152586.24445817881
2096,86608.03569170483
2097,103320.12694576601
2098,148529.36052090547
2099,56696.40024731725
2100,72970.8486556034
2101,111181.74307474197
2102,125380.46364692472
2103,105309.97296336677
2104,138937.53547123924
2105,135935.99734704013
2106,66099.64487340137
2107,180516.01026395697
2108,119760.70188237866
2109,111850.39095025226
2110,125680.9971311681
2111,140347.81877516044
2112,133209.02910582445
2113,116154.25774600443
2114,121376.73408766207
2115,160090.9566081149
2116,112362.84657475638
2117,145615.60249797793
2118,126066.95138171634
2119,119928.65370010163
2120,106028.85701907692
2121,97334.01727457454
2122,119268.0356018657
2123,84316.41519158123
2124,155818.6932972912
2125,124539.43198361134
2126,142744.39207292622
2127,165917.4092495076
2128,127768.8505726837
2129,93411.40227704782
2130,133147.0784029104
2131,135858.9478897251
2132,107893.95910290041
2133,124474.29302666201
2134,119461.61883857776
2135,104832.60414963737
2136,79442.6774369733
2137,104231.6467611752
2138,131348.30326868745
2139,145778.5410237059
2140,136997.2062653999
2141,165185.05793836818
2142,126671.15172863846
2143,148764.10970230462
2144,125200.0069977229
2145,137460.493636035
2146,175835.69423491877
2147,132155.29106965085
2148,129903.82846676119
2149,152672.88452339204
2150,224988.77149033977
2151,115577.31007162543
2152,183124.92504629013
2153,164176.00503068863
2154,102258.89756768104
2155,141855.1641485877
2156,267572.96068476094
2157,230708.0489671556
2158,234734.1289720276
2159,214233.5028573452
2160,180789.3818488964
2161,233072.25438321242
2162,404536.83670712117
2163,348012.3649174328
2164,250938.06939123297
2165,202698.87970545748
2166,161851.01342923474
2167,221642.60059951985
2168,193740.0889554853
2169,192128.42832110904
2170,219638.2718138841
2171,157183.3672618723
2172,127334.69419206651
2173,169149.64680497535
2174,227171.72711347314
