Id,SalePrice
1461,122188.48569371985
1462,161008.52241425638
1463,181930.22320903902
1464,195068.08198326058
1465,194958.24271097803
1466,169757.46456833946
1467,180147.3381082199
1468,159279.32725789346
1469,193832.4479104291
1470,117373.56681865093
1471,191192.2886156811
1472,96375.2636683388
1473,91455.11216480997
1474,143132.30550598915
1475,111621.4386391803
1476,368076.45843307587
1477,246798.37296535075
1478,287456.3607916525
1479,275807.8832225857
1480,505094.5317775792
1481,323117.24047529517
1482,209093.63945831684
1483,180319.39678144883
1484,161082.1367361309
1485,181732.59971965308
1486,194973.03920256847
1487,337430.22170316905
1488,233313.94072630064
1489,196663.9856449079
1490,240264.59450953477
1491,195423.6279687086
1492,89222.78460860335
1493,184133.38937237166
1494,288038.1583779395
1495,284354.2676147171
1496,231766.0984178316
1497,183920.47788905402
1498,169388.58974835087
1499,155706.17100976527
1500,149422.50849480284
1501,173956.16517614725
1502,143981.06249900765
1503,289976.7946598757
1504,246043.82247618437
1505,228030.27386659998
1506,186712.0447046203
1507,254397.9440706085
1508,208863.67932466717
1509,157109.76069690412
1510,142719.3588600155
1511,161774.16765405718
1512,176670.61317789293
1513,147001.8098044986
1514,160085.78656238577
1515,191343.63406583937
1516,149086.58657111565
1517,174783.48125815802
1518,132358.9943356232
1519,218702.16886014244
1520,128467.9387411067
1521,132035.6279600201
1522,175423.218575448
1523,111312.41798210566
1524,126667.89834422672
1525,117570.28971943178
1526,108664.86015457261
1527,111293.13874890476
1528,137594.57124928452
1529,148551.29321621847
1530,195802.28359700838
1531,107550.15816216021
1532,99544.13858655957
1533,161376.3902587374
1534,130389.16250440865
1535,145735.9508271702
1536,105970.36561911691
1537,58322.564194919854
1538,146500.03250896835
1539,191833.72177406517
1540,101636.0549690352
1541,134978.24564039573
1542,139822.09770491128
1543,180623.50132888168
1544,88238.24322489803
1545,114813.27541852597
1546,133638.5335620029
1547,132107.94519692997
1548,137998.43202099972
1549,119085.54302455479
1550,131533.33659784673
1551,109756.0869733183
